week_end,eval_split,action_id,action_name,reward,portfolio_return,turnover,transaction_cost
2014-07-04,train,6,defensive_20_60_20,0.015125224355769086,0.01666421223637094,1.0,0.001
2014-07-11,train,1,spy_only,0.004421477307886777,0.0055947927604351,0.7999999999999999,0.0007999999999999999
2014-07-18,train,6,defensive_20_60_20,0.004176180645308371,0.0054959787945361264,0.7999999999999999,0.0007999999999999999
2014-07-25,train,1,spy_only,-0.027806312733553887,-0.0264013095451706,0.7999999999999999,0.0007999999999999999
2014-08-01,train,1,spy_only,0.0031966761506035937,0.0038445654562893,0.0,0.0
2014-08-08,train,6,defensive_20_60_20,0.011685829230403724,0.0128158699981715,0.7999999999999999,0.0007999999999999999
2014-08-15,train,1,spy_only,0.01607296349836161,0.0177298570347381,0.7999999999999999,0.0007999999999999999
2014-08-22,train,6,defensive_20_60_20,0.010528464459764582,0.01161730205106692,0.7999999999999999,0.0007999999999999999
2014-08-29,train,1,spy_only,0.0008996269807459826,0.0019927756319002,0.7999999999999999,0.0007999999999999999
2014-09-05,train,0,cash_only,-0.0009827755793657485,1.7307692307692306e-05,1.0,0.001
2014-09-12,train,0,cash_only,1.7224420634251493e-05,1.7307692307692306e-05,0.0,0.0
2014-09-19,train,0,cash_only,1.7224420634251493e-05,1.7307692307692306e-05,0.0,0.0
2014-09-26,train,6,defensive_20_60_20,0.0032612655297229124,0.00472978256006858,1.0,0.001
2014-10-03,train,6,defensive_20_60_20,0.010835158316130317,0.011093630774046,0.0,0.0
2014-10-10,train,6,defensive_20_60_20,0.005071354119396302,0.005306429494780539,0.0,0.0
2014-10-17,train,2,tlt_only,-0.012159607551451531,-0.011150836757073,0.4,0.0004
2014-10-24,train,2,tlt_only,-0.004520244669950798,-0.0039255956704183,0.0,0.0
2014-10-31,train,6,defensive_20_60_20,0.005413819315431107,0.00620105401928586,0.4,0.0004
2014-11-07,train,0,cash_only,-0.0009827755793657485,1.7307692307692306e-05,1.0,0.001
2014-11-14,train,1,spy_only,0.010526623805374391,0.0119464246902452,1.0,0.001
2014-11-21,train,6,defensive_20_60_20,0.005667057907562332,0.006758078128193461,0.7999999999999999,0.0007999999999999999
2014-11-28,train,6,defensive_20_60_20,-0.000978720202816781,-0.0006023189640354592,0.0,0.0
2014-12-05,train,6,defensive_20_60_20,0.023544974360349358,0.024187316599790554,0.0,0.0
2014-12-12,train,1,spy_only,0.03169603069700649,0.0336993245268451,0.7999999999999999,0.0007999999999999999
2014-12-19,train,2,tlt_only,-0.011604741387492866,-0.0095069748173377,1.0,0.001
2014-12-26,train,1,spy_only,-0.01671329221228161,-0.014440706061184,1.0,0.001
2015-01-02,train,6,defensive_20_60_20,0.02073424333077373,0.02209816349003156,0.7999999999999999,0.0007999999999999999
2015-01-09,train,1,spy_only,-0.014096356945411271,-0.0128273826438146,0.7999999999999999,0.0007999999999999999
2015-01-16,train,1,spy_only,0.015946195171972623,0.0165650879665908,0.0,0.0
2015-01-23,train,2,tlt_only,0.024687732966813328,0.0260444691900663,1.0,0.001
2015-01-30,train,1,spy_only,0.02844224444511188,0.0305840442496565,1.0,0.001
2015-02-06,train,6,defensive_20_60_20,-0.011430728590703718,-0.00968770941943736,0.7999999999999999,0.0007999999999999999
2015-02-13,train,1,spy_only,0.005072954485853949,0.0069596155567319,0.7999999999999999,0.0007999999999999999
2015-02-20,train,2,tlt_only,0.0212982136371172,0.0236285349062566,1.0,0.001
2015-02-27,train,0,cash_only,-0.0009887007181339199,1.1538461538461538e-05,1.0,0.001
2015-03-06,train,6,defensive_20_60_20,0.01038954391476523,0.012281559341806579,1.0,0.001
2015-03-13,train,1,spy_only,0.02521757025229905,0.0268144693309591,0.7999999999999999,0.0007999999999999999
2015-03-20,train,2,tlt_only,-0.006014018713245891,-0.0034218808169569,1.0,0.001
2015-03-27,train,6,defensive_20_60_20,-0.00016244531950967625,0.00080489967703664,0.4,0.0004
2015-04-03,train,6,defensive_20_60_20,-0.0009976088255776753,-0.000410017227508659,0.0,0.0
2015-04-10,train,6,defensive_20_60_20,0.005544638072491303,0.0058429915369291995,0.0,0.0
2015-04-17,train,1,spy_only,0.016419363634450696,0.0177925046965723,0.7999999999999999,0.0007999999999999999
2015-04-24,train,6,defensive_20_60_20,-0.024589992087867274,-0.02321085709516586,0.7999999999999999,0.0007999999999999999
2015-05-01,train,6,defensive_20_60_20,-0.005353810723202614,-0.004781529366034519,0.0,0.0
2015-05-08,train,1,spy_only,0.002676926689313244,0.0038746489520373,0.7999999999999999,0.0007999999999999999
2015-05-15,train,2,tlt_only,-0.011389097763776931,-0.0097875910480195,1.0,0.001
2015-05-22,train,2,tlt_only,0.018554711416679,0.0191867079307821,0.0,0.0
2015-05-29,train,0,cash_only,-0.0009848235637989866,1.5384615384615384e-05,1.0,0.001
2015-06-05,train,2,tlt_only,0.00089923473553909,0.0029757208291594,1.0,0.001
2015-06-12,train,1,spy_only,0.007350078307214918,0.0086922084742984,1.0,0.001
2015-06-19,train,2,tlt_only,-0.034401359814710444,-0.0323314169976767,1.0,0.001
2015-06-26,train,0,cash_only,-0.0009750000000000001,2.4999999999999998e-05,1.0,0.001
2015-07-03,train,2,tlt_only,-0.0014246922802242808,0.000430973975694,1.0,0.001
2015-07-10,train,2,tlt_only,0.02198980492991961,0.0230065387041733,0.0,0.0
2015-07-17,train,2,tlt_only,0.022013775152439703,0.0224900861507741,0.0,0.0
2015-07-24,train,2,tlt_only,0.008917563933731361,0.0093908804471203,0.0,0.0
2015-07-31,train,6,defensive_20_60_20,0.006561731912277762,0.00723630079259714,0.4,0.0004
2015-08-07,train,1,spy_only,0.005590834844084964,0.0070690684363916,0.7999999999999999,0.0007999999999999999
2015-08-14,train,2,tlt_only,0.018242811198925395,0.0196838137170549,1.0,0.001
2015-08-21,train,1,spy_only,0.005052287369889143,0.0073293670658309,1.0,0.001
2015-08-28,train,2,tlt_only,0.0028514872340068657,0.0047914177546042,1.0,0.001
2015-09-04,train,1,spy_only,0.01900569438874765,0.0215481794988745,1.0,0.001
2015-09-11,train,2,tlt_only,0.004084768024874881,0.0058495984798938,1.0,0.001
2015-09-18,train,1,spy_only,-0.015300364515724672,-0.0133029339894874,1.0,0.001
2015-09-25,train,3,gld_only,-0.009263032071387865,-0.0074674411534041,1.0,0.001
2015-10-02,train,1,spy_only,0.030614585772801507,0.0324616096698278,1.0,0.001
2015-10-09,train,3,gld_only,0.013128399046913899,0.0146116630022128,1.0,0.001
2015-10-16,train,1,spy_only,0.019402515665666368,0.0208587935393533,1.0,0.001
2015-10-23,train,2,tlt_only,-0.00497567457214549,-0.003409056614138,1.0,0.001
2015-10-30,train,1,spy_only,0.008812257630445736,0.0101475817362568,1.0,0.001
2015-11-06,train,2,tlt_only,0.004081143317156615,0.0057140978527363,1.0,0.001
2015-11-13,train,1,spy_only,0.031181614197072022,0.0334253181878867,1.0,0.001
2015-11-20,train,2,tlt_only,0.0025758652220557775,0.0043164834847571,1.0,0.001
2015-11-27,train,2,tlt_only,-0.0012570929537904464,-0.0011092676243102,0.0,0.0
2015-12-04,train,2,tlt_only,0.02585214273919527,0.0263720616605789,0.0,0.0
2015-12-11,train,1,spy_only,-0.005107623705323853,-0.0033169377017875,1.0,0.001
2015-12-18,train,2,tlt_only,-0.010980268168087056,-0.009287835472395,1.0,0.001
2015-12-25,train,3,gld_only,-0.016909200007594723,-0.015429441244039,1.0,0.001
2016-01-01,train,3,gld_only,0.040472276761773646,0.0415927583164048,0.0,0.0
2016-01-08,train,1,spy_only,-0.0239676770418924,-0.0214151524820186,1.0,0.001
2016-01-15,train,3,gld_only,0.006672945615851034,0.0088393365945427,1.0,0.001
2016-01-22,train,2,tlt_only,0.014130362067380383,0.0156372642365234,1.0,0.001
2016-01-29,train,3,gld_only,0.04803850460727978,0.0502104057953438,1.0,0.001
2016-02-05,train,3,gld_only,0.052800377214325504,0.053774937072099,0.0,0.0
2016-02-12,train,3,gld_only,-0.0078247314999325,-0.0065900538634221,0.0,0.0
2016-02-19,train,3,gld_only,-0.005431565420251867,-0.0039972887683606,0.0,0.0
2016-02-26,train,3,gld_only,0.028039761893975612,0.029288705382114,0.0,0.0
2016-03-04,train,3,gld_only,-0.01015842614884164,-0.0093744586430678,0.0,0.0
2016-03-11,train,1,spy_only,0.011880624972777927,0.0131886377279017,1.0,0.001
2016-03-18,train,1,spy_only,-0.006760179862354296,-0.0061649718522965,0.0,0.0
2016-03-25,train,6,defensive_20_60_20,0.01019249757492071,0.0113073798519108,0.7999999999999999,0.0007999999999999999
2016-04-01,train,1,spy_only,-0.013132326637884268,-0.0116952176341116,0.7999999999999999,0.0007999999999999999
2016-04-08,train,1,spy_only,0.015372534992427956,0.0160390216552481,0.0,0.0
2016-04-15,train,2,tlt_only,-0.02845062275251425,-0.0266904400689891,1.0,0.001
2016-04-22,train,6,defensive_20_60_20,0.01111161703894615,0.01201297984255446,0.4,0.0004
2016-04-29,train,1,spy_only,-0.004286082371867697,-0.0029564284561548,0.7999999999999999,0.0007999999999999999
2016-05-06,train,3,gld_only,-0.014125936178325593,-0.0119337653601333,1.0,0.001
2016-05-13,train,1,spy_only,0.002276862182036449,0.0035653732160196,1.0,0.001
2016-05-20,train,2,tlt_only,-0.0038957354542334868,-0.0023047992221667,1.0,0.001
2016-05-27,train,0,cash_only,-0.0009288461538461539,7.115384615384616e-05,1.0,0.001
2016-06-03,train,1,spy_only,-0.0024863352367450442,-0.0009985380228093,1.0,0.001
2016-06-10,train,1,spy_only,-0.012422387375053233,-0.0117866774004298,0.0,0.0
2016-06-17,train,1,spy_only,-0.016226456192055285,-0.0158823362486897,0.0,0.0
2016-06-24,train,1,spy_only,0.03190959350546398,0.0328674661342469,0.0,0.0
2016-07-01,train,2,tlt_only,0.01985066365085866,0.0215545286068212,1.0,0.001
2016-07-08,train,1,spy_only,0.013080665080011539,0.0149539769695798,1.0,0.001
2016-07-15,train,6,defensive_20_60_20,0.0006617433389804452,0.0023120406710368403,0.7999999999999999,0.0007999999999999999
2016-07-22,train,1,spy_only,-0.0016560980708348208,-0.000552204458759,0.7999999999999999,0.0007999999999999999
2016-07-29,train,1,spy_only,0.0046038856382961905,0.0048820646378577,0.0,0.0
2016-08-05,train,6,defensive_20_60_20,0.007747094309949256,0.009064739518268621,0.7999999999999999,0.0007999999999999999
2016-08-12,train,1,spy_only,-0.0005364503775591016,0.0003665711934912,0.7999999999999999,0.0007999999999999999
2016-08-19,train,6,defensive_20_60_20,-0.006883758815499096,-0.00565890371732166,0.7999999999999999,0.0007999999999999999
2016-08-26,train,1,spy_only,0.003978391804589306,0.0049704230759457,0.7999999999999999,0.0007999999999999999
2016-09-02,train,4,spy_80_tlt_20,-0.023774247850026353,-0.0231341180900916,0.19999999999999998,0.00019999999999999998
2016-09-09,train,1,spy_only,0.004692319628893221,0.0054756227890524,0.19999999999999998,0.00019999999999999998
2016-09-16,train,4,spy_80_tlt_20,0.01213135578526914,0.012895819907600421,0.19999999999999998,0.00019999999999999998
2016-09-23,train,0,cash_only,-0.0009230769230769231,7.692307692307693e-05,1.0,0.001
2016-09-30,train,0,cash_only,5.5311236565306304e-05,5.5769230769230765e-05,0.0,0.0
2016-10-07,train,0,cash_only,7.646508271915246e-05,7.692307692307693e-05,0.0,0.0
2016-10-14,train,4,spy_80_tlt_20,0.004581700036239655,0.0058424527509021405,1.0,0.001
2016-10-21,train,3,gld_only,0.004046336784442018,0.0062070676871184,1.0,0.001
2016-10-28,train,2,tlt_only,0.010016271025094394,0.01181654230969,1.0,0.001
2016-11-04,train,1,spy_only,0.03568423208214314,0.0377365712113231,1.0,0.001
2016-11-11,train,2,tlt_only,-0.01232339297043744,-0.0097515156400066,1.0,0.001
2016-11-18,train,1,spy_only,0.011818399282219887,0.0138216809517011,1.0,0.001
2016-11-25,train,2,tlt_only,-0.010567155059448248,-0.0080926142572308,1.0,0.001
2016-12-02,train,0,cash_only,-0.0009211538461538462,7.884615384615383e-05,1.0,0.001
2016-12-09,train,2,tlt_only,-0.004393604127259321,-0.0030642809492081,1.0,0.001
2016-12-16,train,2,tlt_only,0.00990193302732176,0.0104067084077057,0.0,0.0
2016-12-23,train,2,tlt_only,0.0085846917763197,0.0091489427257382,0.0,0.0
2016-12-30,train,6,defensive_20_60_20,0.01523953291125459,0.01591048461575412,0.4,0.0004
2017-01-06,train,2,tlt_only,0.0031302241737405897,0.0037231094527807,0.4,0.0004
2017-01-13,train,1,spy_only,-0.002840416473926031,-0.0013653709666446,1.0,0.001
2017-01-20,train,6,defensive_20_60_20,-0.003419637633654326,-0.0022954931198326005,0.7999999999999999,0.0007999999999999999
2017-01-27,train,1,spy_only,0.0005929408606143617,0.00161612313225,0.7999999999999999,0.0007999999999999999
2017-02-03,train,1,spy_only,0.009217922296427126,0.0094618527423984,0.0,0.0
2017-02-10,train,1,spy_only,0.015217295987190073,0.0154637416306391,0.0,0.0
2017-02-17,train,1,spy_only,0.006770040802022188,0.007018727959583,0.0,0.0
2017-02-24,train,1,spy_only,0.006924457498664787,0.0070962706002517,0.0,0.0
2017-03-03,train,2,tlt_only,-0.01927231189801455,-0.0175954019760099,1.0,0.001
2017-03-10,train,1,spy_only,0.00034989925985198745,0.0015615175919632,1.0,0.001
2017-03-17,train,1,spy_only,-0.013749600311909629,-0.0133738457859658,0.0,0.0
2017-03-24,train,1,spy_only,0.007649021622191105,0.0080392326532454,0.0,0.0
2017-03-31,train,6,defensive_20_60_20,0.0009932456077729225,0.00205870127626564,0.7999999999999999,0.0007999999999999999
2017-04-07,train,1,spy_only,-0.012662220602710925,-0.0114374373508633,0.7999999999999999,0.0007999999999999999
2017-04-14,train,1,spy_only,0.008529296464476295,0.0089461836437898,0.0,0.0
2017-04-21,train,1,spy_only,0.014369308043930863,0.0148767124931741,0.0,0.0
2017-04-28,train,1,spy_only,0.006313196240474808,0.0068046251790865,0.0,0.0
2017-05-05,train,1,spy_only,-0.0033257945870006377,-0.0030037807687115,0.0,0.0
2017-05-12,train,1,spy_only,-0.003175494658881659,-0.0028034191508142,0.0,0.0
2017-05-19,train,1,spy_only,0.013905974143088765,0.0142669452787718,0.0,0.0
2017-05-26,train,2,tlt_only,0.017989031065258752,0.0194867707067514,1.0,0.001
2017-06-02,train,1,spy_only,-0.004499189018701453,-0.0031128162948327,1.0,0.001
2017-06-09,train,6,defensive_20_60_20,0.006572948557350482,0.007753422559231159,0.7999999999999999,0.0007999999999999999
2017-06-16,train,1,spy_only,0.0009805375843734538,0.0020192471879283,0.7999999999999999,0.0007999999999999999
2017-06-23,train,1,spy_only,-0.005629749616909087,-0.0054703451774771,0.0,0.0
2017-06-30,train,0,cash_only,-0.0007971376625927731,0.00020384615384615385,1.0,0.001
2017-07-07,train,0,cash_only,0.000222660564709719,0.00022307692307692306,0.0,0.0
2017-07-14,train,1,spy_only,0.004018541572014483,0.0053755642556103,1.0,0.001
2017-07-21,train,1,spy_only,-0.00015582291242956876,0.0001215041748705,0.0,0.0
2017-07-28,train,2,tlt_only,0.008971173953009554,0.0105857252298904,1.0,0.001
2017-08-04,train,1,spy_only,-0.014652853219832972,-0.0132979685316588,1.0,0.001
2017-08-11,train,1,spy_only,-0.006074241585547621,-0.0057756199344249,0.0,0.0
2017-08-18,train,1,spy_only,0.007226641863049573,0.0076220664823878,0.0,0.0
2017-08-25,train,1,spy_only,0.012883158062013542,0.0134118394262554,0.0,0.0
2017-09-01,train,1,spy_only,-0.005495609596945845,-0.0050838325054112,0.0,0.0
2017-09-08,train,1,spy_only,0.015198260593178673,0.0156000752779426,0.0,0.0
